#observation_date,DTWEXAFEGS_20200406,DTWEXBGS_20200406,DTWEXEMEGS_20200406
2010-11-11,   0.000,   0.000,   0.000
2010-11-12,  86.708,  90.186,  94.876
2010-11-15,  87.026,  90.448,  95.073
2010-11-16,  87.965,  91.124,  95.443
2010-11-17,  87.700,  90.942,  95.358
2010-11-18,  87.509,  90.664,  94.976
2010-11-19,  87.537,  90.713,  95.051
2010-11-22,  87.568,  90.717,  95.023
2010-11-23,  88.260,  91.444,  95.795
2010-11-24,  88.075,  91.230,  95.546
2010-11-25,   0.000,   0.000,   0.000
2010-11-26,  88.823,  91.826,  95.968
2010-11-29,  89.378,  92.209,  96.153
2010-11-30,  89.471,  92.157,  95.933
2010-12-01,  88.944,  91.689,  95.529
2010-12-02,  88.292,  91.275,  95.390
2010-12-03,  87.720,  90.891,  95.223
2010-12-06,  87.985,  91.028,  95.210
2010-12-07,  87.943,  90.986,  95.168
2010-12-08,  88.386,  91.350,  95.443
2010-12-09,  88.430,  91.404,  95.509
2010-12-10,  88.253,  91.295,  95.480
2010-12-13,  87.617,  90.898,  95.359
2010-12-14,  87.582,  90.778,  95.138
2010-12-15,  87.984,  91.106,  95.382
2010-12-16,  88.344,  91.388,  95.576
2010-12-17,  88.744,  91.565,  95.494
2010-12-20,  88.816,  91.650,  95.594
2010-12-21,  88.797,  91.528,  95.352
2010-12-22,  88.793,  91.437,  95.160
2010-12-23,  88.571,  91.310,  95.140
2010-12-24,   0.000,   0.000,   0.000
2010-12-27,  88.446,  91.204,  95.057
2010-12-28,  88.127,  90.992,  94.968
2010-12-29,  87.843,  90.776,  94.828
2010-12-30,  87.604,  90.524,  94.559
2010-12-31,   0.000,   0.000,   0.000
2011-01-03,  86.954,  89.962,  94.094
2011-01-04,  87.443,  90.336,  94.341
2011-01-05,  87.981,  90.578,  94.250
2011-01-06,  88.365,  90.919,  94.546
2011-01-07,  88.468,  91.007,  94.617
2011-01-10,  88.405,  91.037,  94.752
2011-01-11,  88.362,  90.850,  94.401
2011-01-12,  87.941,  90.418,  93.954
2011-01-13,  86.996,  89.911,  93.937
2011-01-14,  87.262,  90.055,  93.943
2011-01-17,   0.000,   0.000,   0.000
2011-01-18,  86.962,  89.831,  93.803
2011-01-19,  86.679,  89.705,  93.855
2011-01-20,  87.266,  90.141,  94.123
2011-01-21,  86.621,  89.731,  93.978
2011-01-24,  86.328,  89.549,  93.921
2011-01-25,  86.577,  89.739,  94.043
2011-01-26,  86.317,  89.520,  93.871
2011-01-27,  86.399,  89.584,  93.916
2011-01-28,  86.600,  89.831,  94.215
2011-01-31,  86.273,  89.707,  94.324
2011-02-01,  85.663,  89.158,  93.840
2011-02-02,  85.653,  89.087,  93.700
2011-02-03,  85.930,  89.265,  93.765
2011-02-04,  86.249,  89.403,  93.697
2011-02-07,  86.323,  89.367,  93.535
2011-02-08,  86.000,  89.136,  93.407
2011-02-09,  86.233,  89.429,  93.771
2011-02-10,  86.475,  89.639,  93.946
2011-02-11,  86.795,  89.890,  94.120
2011-02-14,  86.782,  89.866,  94.083
2011-02-15,  86.746,  89.899,  94.195
2011-02-16,  86.532,  89.718,  94.050
2011-02-17,  86.135,  89.424,  93.871
2011-02-18,  85.900,  89.211,  93.683
2011-02-21,   0.000,   0.000,   0.000
2011-02-22,  86.052,  89.475,  94.077
2011-02-23,  85.832,  89.432,  94.239
2011-02-24,  85.443,  89.249,  94.292
2011-02-25,  85.463,  89.181,  94.121
2011-02-28,  85.115,  88.954,  94.033
2011-03-01,  85.029,  88.845,  93.897
2011-03-02,  84.822,  88.747,  93.924
2011-03-03,  84.866,  88.652,  93.667
2011-03-04,  84.696,  88.505,  93.545
2011-03-07,  84.762,  88.535,  93.535
2011-03-08,  84.974,  88.659,  93.558
2011-03-09,  84.886,  88.546,  93.416
2011-03-10,  85.334,  88.883,  93.626
2011-03-11,  85.046,  88.704,  93.573
2011-03-14,  84.772,  88.533,  93.518
2011-03-15,  84.958,  88.798,  93.877
2011-03-16,  85.222,  88.992,  93.990
2011-03-17,  84.582,  88.669,  94.037
2011-03-18,  84.505,  88.537,  93.838
2011-03-21,  84.148,  88.219,  93.562
2011-03-22,  83.983,  88.082,  93.460
2011-03-23,  84.391,  88.348,  93.560
2011-03-24,  84.029,  88.075,  93.388
2011-03-25,  84.339,  88.186,  93.270
2011-03-28,  84.492,  88.320,  93.383
2011-03-29,  84.666,  88.413,  93.381
2011-03-30,  84.581,  88.244,  93.114
2011-03-31,  84.324,  88.044,  92.979
2011-04-01,  84.179,  87.814,  92.648
2011-04-04,  84.292,  87.855,  92.606
2011-04-05,  84.181,  87.763,  92.536
2011-04-06,  83.849,  87.506,  92.364
2011-04-07,  83.928,  87.547,  92.361
2011-04-08,  83.451,  87.165,  92.087
2011-04-11,  83.278,  87.110,  92.168
2011-04-12,  83.430,  87.310,  92.426
2011-04-13,  83.349,  87.226,  92.337
2011-04-14,  83.243,  87.097,  92.180
2011-04-15,  83.247,  87.021,  92.012
2011-04-18,  83.942,  87.523,  92.293
2011-04-19,  83.335,  87.095,  92.070
2011-04-20,  82.686,  86.582,  91.710
2011-04-21,  82.271,  86.243,  91.459
2011-04-22,  82.467,  86.392,  91.553
2011-04-25,  82.407,  86.421,  91.686
2011-04-26,  82.225,  86.276,  91.585
2011-04-27,  82.323,  86.270,  91.456
2011-04-28,  81.711,  85.861,  91.284
2011-04-29,  81.463,  85.620,  91.047
2011-05-02,  81.348,  85.540,  91.008
2011-05-03,  81.383,  85.655,  91.219
2011-05-04,  81.649,  85.911,  91.465
2011-05-05,  82.499,  86.526,  91.808
2011-05-06,  82.595,  86.475,  91.585
2011-05-09,  83.195,  86.851,  91.704
2011-05-10,  82.965,  86.668,  91.574
2011-05-11,  83.069,  86.736,  91.600
2011-05-12,  83.441,  87.093,  91.942
2011-05-13,  83.888,  87.433,  92.161
2011-05-16,  83.620,  87.347,  92.285
2011-05-17,  84.086,  87.646,  92.393
2011-05-18,  83.683,  87.311,  92.134
2011-05-19,  83.726,  87.279,  92.016
2011-05-20,  83.913,  87.320,  91.887
2011-05-23,  84.562,  87.908,  92.411
2011-05-24,  84.279,  87.677,  92.237
2011-05-25,  84.165,  87.629,  92.264
2011-05-26,  84.165,  87.574,  92.147
2011-05-27,  83.356,  86.970,  91.774
2011-05-30,   0.000,   0.000,   0.000
2011-05-31,  83.064,  86.673,  91.470
2011-06-01,  82.908,  86.614,  91.522
2011-06-02,  83.238,  86.860,  91.674
2011-06-03,  82.604,  86.441,  91.501
2011-06-06,  82.606,  86.485,  91.594
2011-06-07,  82.362,  86.381,  91.653
2011-06-08,  82.633,  86.590,  91.790
2011-06-09,  82.672,  86.609,  91.787
2011-06-10,  83.253,  87.059,  92.087
2011-06-13,  83.212,  87.076,  92.171
2011-06-14,  82.747,  86.695,  91.886
2011-06-15,  83.710,  87.351,  92.189
2011-06-16,  84.091,  87.708,  92.520
2011-06-17,  83.439,  87.235,  92.252
2011-06-20,  83.421,  87.208,  92.215
2011-06-21,  83.058,  86.874,  91.913
2011-06-22,  83.056,  86.824,  91.805
2011-06-23,  83.965,  87.470,  92.153
2011-06-24,  84.000,  87.517,  92.214
2011-06-27,  83.937,  87.539,  92.333
2011-06-28,  83.570,  87.234,  92.099
2011-06-29,  83.072,  86.819,  91.776
2011-06-30,  82.697,  86.496,  91.512
2011-07-01,  82.678,  86.379,  91.279
2011-07-04,   0.000,   0.000,   0.000
2011-07-05,  82.795,  86.442,  91.281
2011-07-06,  83.217,  86.699,  91.349
2011-07-07,  83.053,  86.499,  91.105
2011-07-08,  83.241,  86.631,  91.175
2011-07-11,  83.844,  87.117,  91.529
2011-07-12,  83.773,  87.186,  91.760
2011-07-13,  82.947,  86.587,  91.419
2011-07-14,  82.921,  86.541,  91.349
2011-07-15,  82.856,  86.535,  91.411
2011-07-18,  83.422,  86.972,  91.702
2011-07-19,  82.743,  86.456,  91.372
2011-07-20,  82.582,  86.297,  91.213
2011-07-21,  81.929,  85.857,  91.018
2011-07-22,  82.061,  85.881,  90.916
2011-07-25,  81.893,  85.820,  90.980
2011-07-26,  81.467,  85.489,  90.758
2011-07-27,  81.785,  85.732,  90.916
2011-07-28,  81.954,  85.844,  90.960
2011-07-29,  81.694,  85.748,  91.057
2011-08-01,  82.263,  86.058,  91.066
2011-08-02,  82.167,  86.073,  91.210
2011-08-03,  82.036,  86.091,  91.402
2011-08-04,  83.177,  86.949,  91.936
2011-08-05,  83.279,  87.127,  92.206
2011-08-08,  83.061,  87.207,  92.632
2011-08-09,  83.035,  87.412,  93.111
2011-08-10,  83.072,  87.399,  93.039
2011-08-11,  83.056,  87.341,  92.931
2011-08-12,  83.045,  87.196,  92.628
2011-08-15,  82.427,  86.772,  92.428
2011-08-16,  82.470,  86.731,  92.289
2011-08-17,  82.276,  86.573,  92.171
2011-08-18,  82.848,  87.147,  92.753
2011-08-19,  82.450,  86.849,  92.571
2011-08-22,  82.744,  87.096,  92.763
2011-08-23,  82.505,  86.921,  92.664
2011-08-24,  82.702,  87.152,  92.936
2011-08-25,  82.798,  87.251,  93.038
2011-08-26,  82.535,  87.096,  93.010
2011-08-29,  82.299,  86.865,  92.783
2011-08-30,  82.506,  87.022,  92.882
2011-08-31,  82.442,  86.795,  92.462
2011-09-01,  82.665,  86.872,  92.367
2011-09-02,  82.973,  87.200,  92.721
2011-09-05,   0.000,   0.000,   0.000
2011-09-06,  84.254,  88.182,  93.359
2011-09-07,  84.013,  87.988,  93.219
2011-09-08,  84.197,  88.134,  93.322
2011-09-09,  85.299,  88.967,  93.849
2011-09-12,  85.402,  89.235,  94.309
2011-09-13,  85.100,  89.283,  94.765
2011-09-14,  85.077,  89.436,  95.126
2011-09-15,  84.540,  89.082,  94.987
2011-09-16,  84.601,  89.128,  95.014
2011-09-19,  85.251,  89.950,  96.044
2011-09-20,  85.144,  89.894,  96.048
2011-09-21,  85.336,  90.361,  96.845
2011-09-22,  87.229,  92.088,  98.383
2011-09-23,  86.843,  91.704,  98.001
2011-09-26,  86.962,  91.787,  98.040
2011-09-27,  86.230,  90.913,  96.996
2011-09-28,  86.299,  91.037,  97.184
2011-09-29,  86.592,  91.318,  97.452
2011-09-30,  87.326,  92.013,  98.104
2011-10-03,  87.959,  92.524,  98.476
2011-10-04,  88.526,  92.960,  98.762
2011-10-05,  87.965,  92.311,  98.005
2011-10-06,  87.686,  91.977,  97.603
2011-10-07,  86.973,  91.259,  96.875
2011-10-10,   0.000,   0.000,   0.000
2011-10-11,  86.455,  90.930,  96.766
2011-10-12,  85.694,  90.353,  96.402
2011-10-13,  86.047,  90.675,  96.691
2011-10-14,  85.471,  90.228,  96.393
2011-10-17,  85.656,  90.281,  96.291
2011-10-18,  85.885,  90.606,  96.730
2011-10-19,  85.591,  90.348,  96.512
2011-10-20,  86.117,  91.119,  97.580
2011-10-21,  84.973,  90.297,  97.139
2011-10-24,  84.634,  89.875,  96.615
2011-10-25,  84.908,  89.971,  96.499
2011-10-26,  85.080,  90.101,  96.579
2011-10-27,  83.592,  88.809,  95.515
2011-10-28,  83.613,  88.659,  95.158
2011-10-31,  84.427,  89.224,  95.431
2011-11-01,  86.074,  90.747,  96.816
2011-11-02,  85.477,  90.261,  96.458
2011-11-03,  85.627,  90.313,  96.394
2011-11-04,  85.739,  90.332,  96.304
2011-11-07,  85.801,  90.400,  96.379
2011-11-08,  85.529,  90.189,  96.239
2011-11-09,  86.207,  90.715,  96.588
2011-11-10,  86.233,  90.875,  96.908
2011-11-11,   0.000,   0.000,   0.000
2011-11-14,  86.071,  90.738,  96.799
2011-11-15,  86.554,  91.123,  97.072
2011-11-16,  86.561,  91.139,  97.096
2011-11-17,  86.569,  91.198,  97.217
2011-11-18,  86.671,  91.383,  97.503
2011-11-21,  87.124,  92.014,  98.346
2011-11-22,  87.168,  92.035,  98.341
2011-11-23,  88.021,  92.760,  98.919
2011-11-24,   0.000,   0.000,   0.000
2011-11-25,  88.388,  93.159,  99.359
2011-11-28,  87.682,  92.513,  98.780
2011-11-29,  87.453,  92.231,  98.433
2011-11-30,  86.731,  91.489,  97.662
2011-12-01,  86.606,  91.243,  97.270
2011-12-02,  86.963,  91.367,  97.122
2011-12-05,  86.599,  91.124,  97.020
2011-12-06,  86.806,  91.296,  97.153
2011-12-07,  86.716,  91.249,  97.154
2011-12-08,  87.154,  91.683,  97.587
2011-12-09,  87.041,  91.627,  97.599
2011-12-12,  87.832,  92.352,  98.249
2011-12-13,  88.148,  92.560,  98.331
2011-12-14,  88.959,  93.231,  98.843
2011-12-15,  88.562,  92.900,  98.587
2011-12-16,  88.586,  92.838,  98.424
2011-12-19,  88.588,  92.881,  98.515
2011-12-20,  88.043,  92.446,  98.206
2011-12-21,  88.206,  92.539,  98.219
2011-12-22,  87.999,  92.402,  98.163
2011-12-23,  88.033,  92.403,  98.126
2011-12-26,   0.000,   0.000,   0.000
2011-12-27,  87.826,  92.428,  98.422
2011-12-28,  88.473,  92.850,  98.583
2011-12-29,  88.335,  92.753,  98.533
2011-12-30,  87.918,  92.439,  98.339
2012-01-02,   0.000,   0.000,   0.000
2012-01-03,  87.310,  91.770,  97.595
2012-01-04,  87.807,  92.049,  97.625
2012-01-05,  88.592,  92.590,  97.893
2012-01-06,  88.854,  92.730,  97.896
2012-01-09,  88.865,  92.753,  97.933
2012-01-10,  88.388,  92.258,  97.413
2012-01-11,  88.859,  92.564,  97.537
2012-01-12,  88.473,  92.239,  97.277
2012-01-13,  89.031,  92.549,  97.309
2012-01-16,   0.000,   0.000,   0.000
2012-01-17,  88.467,  92.025,  96.827
2012-01-18,  88.216,  91.705,  96.427
2012-01-19,  87.798,  91.344,  96.126
2012-01-20,  87.808,  91.379,  96.190
2012-01-23,  87.352,  91.000,  95.894
2012-01-24,  87.640,  91.194,  95.983
2012-01-25,  87.849,  91.289,  95.953
2012-01-26,  86.783,  90.411,  95.277
2012-01-27,  86.616,  90.270,  95.166
2012-01-30,  86.796,  90.490,  95.433
2012-01-31,  87.011,  90.567,  95.354
2012-02-01,  86.377,  90.111,  95.094
2012-02-02,  86.426,  89.890,  94.568
2012-02-03,  86.559,  89.862,  94.359
2012-02-06,  86.493,  89.804,  94.310
2012-02-07,  86.193,  89.611,  94.235
2012-02-08,  86.273,  89.669,  94.269
2012-02-09,  86.156,  89.639,  94.336
2012-02-10,  86.757,  90.115,  94.677
2012-02-13,  86.586,  89.902,  94.415
2012-02-14,  86.939,  90.204,  94.661
2012-02-15,  86.988,  90.205,  94.608
2012-02-16,  86.962,  90.323,  94.889
2012-02-17,  86.978,  90.242,  94.699
2012-02-20,   0.000,   0.000,   0.000
2012-02-21,  86.732,  90.024,  94.510
2012-02-22,  87.032,  90.258,  94.673
2012-02-23,  86.792,  90.123,  94.653
2012-02-24,  86.400,  89.924,  94.670
2012-02-27,  86.449,  89.977,  94.728
2012-02-28,  86.249,  89.825,  94.627
2012-02-29,  86.314,  89.762,  94.421
2012-03-01,  86.373,  89.795,  94.425
2012-03-02,  86.927,  90.147,  94.553
2012-03-05,  86.990,  90.287,  94.781
2012-03-06,  87.529,  90.835,  95.344
2012-03-07,  87.398,  90.695,  95.194
2012-03-08,  86.921,  90.272,  94.826
2012-03-09,  87.516,  90.444,  94.527
2012-03-12,  87.544,  90.674,  94.985
2012-03-13,  87.529,  90.546,  94.731
2012-03-14,  88.045,  90.941,  94.995
2012-03-15,  87.846,  90.796,  94.908
2012-03-16,  87.418,  90.535,  94.832
2012-03-19,  87.094,  90.304,  94.700
2012-03-20,  87.404,  90.618,  95.021
2012-03-21,  87.489,  90.687,  95.073
2012-03-22,  87.551,  90.833,  95.316
2012-03-23,  87.234,  90.627,  95.233
2012-03-26,  86.911,  90.339,  94.981
2012-03-27,  86.943,  90.292,  94.843
2012-03-28,  87.220,  90.614,  95.220
2012-03-29,  87.258,  90.740,  95.445
2012-03-30,  87.011,  90.471,  95.149
2012-04-02,  86.759,  90.260,  94.982
2012-04-03,  86.755,  90.204,  94.868
2012-04-04,  87.613,  90.839,  95.258
2012-04-05,  87.660,  90.888,  95.311
2012-04-06,  87.554,  90.949,  95.558
2012-04-09,  87.528,  90.974,  95.640
2012-04-10,  87.710,  91.284,  96.098
2012-04-11,  87.595,  91.189,  96.025
2012-04-12,  87.105,  90.783,  95.708
2012-04-13,  87.507,  91.068,  95.865
2012-04-16,  87.590,  91.248,  96.157
2012-04-17,  87.026,  90.779,  95.791
2012-04-18,  87.144,  90.946,  96.014
2012-04-19,  87.215,  91.097,  96.257
2012-04-20,  86.916,  90.821,  96.005
2012-04-23,  87.170,  91.093,  96.300
2012-04-24,  86.807,  90.830,  96.148
2012-04-25,  86.710,  90.771,  96.131
2012-04-26,  86.505,  90.659,  96.124
2012-04-27,  86.279,  90.343,  95.703
2012-04-30,  86.454,  90.379,  95.580
2012-05-01,  86.414,  90.338,  95.538
2012-05-02,  86.772,  90.629,  95.757
2012-05-03,  86.779,  90.699,  95.899
2012-05-04,  87.123,  91.065,  96.292
2012-05-07,  87.159,  91.090,  96.304
2012-05-08,  87.448,  91.425,  96.695
2012-05-09,  87.667,  91.778,  97.203
2012-05-10,  87.678,  91.722,  97.071
2012-05-11,  87.660,  91.745,  97.141
2012-05-14,  88.049,  92.264,  97.812
2012-05-15,  88.405,  92.537,  97.991
2012-05-16,  88.810,  92.915,  98.344
2012-05-17,  88.934,  92.975,  98.330
2012-05-18,  89.064,  93.151,  98.560
2012-05-21,  88.972,  93.106,  98.569
2012-05-22,  89.091,  93.123,  98.469
2012-05-23,  89.780,  93.896,  99.344
2012-05-24,  89.741,  93.814,  99.212
2012-05-25,  90.006,  93.959,  99.224
2012-05-28,   0.000,   0.000,   0.000
2012-05-29,  89.975,  93.886,  99.102
2012-05-30,  90.314,  94.313,  99.632
2012-05-31,  90.572,  94.697, 100.162
2012-06-01,  90.493,  94.709, 100.276
2012-06-04,  90.379,  94.530, 100.023
2012-06-05,  90.605,  94.629,  99.980
2012-06-06,  89.971,  94.048,  99.454
2012-06-07,  89.763,  93.787,  99.130
2012-06-08,  90.304,  94.214,  99.431
2012-06-11,  90.035,  94.050,  99.384
2012-06-12,  90.041,  94.082,  99.447
2012-06-13,  89.669,  93.844,  99.360
2012-06-14,  89.573,  93.829,  99.436
2012-06-15,  89.291,  93.535,  99.125
2012-06-18,  89.540,  93.657,  99.105
2012-06-19,  88.900,  93.068,  98.569
2012-06-20,  89.005,  93.177,  98.682
2012-06-21,  89.697,  93.652,  98.916
2012-06-22,  89.934,  93.935,  99.253
2012-06-25,  90.114,  94.190,  99.594
2012-06-26,  89.975,  94.000,  99.345
2012-06-27,  90.094,  93.885,  98.966
2012-06-28,  90.320,  94.032,  99.025
2012-06-29,  89.160,  92.924,  97.965
2012-07-02,  89.340,  92.964,  97.849
2012-07-03,  89.080,  92.663,  97.499
2012-07-04,   0.000,   0.000,   0.000
2012-07-05,  89.903,  93.232,  97.788
2012-07-06,  90.395,  93.719,  98.275
2012-07-09,  90.374,  93.709,  98.276
2012-07-10,  90.425,  93.566,  97.915
2012-07-11,  90.460,  93.609,  97.968
2012-07-12,  90.683,  93.940,  98.423
2012-07-13,  90.296,  93.563,  98.052
2012-07-16,  90.085,  93.386,  97.913
2012-07-17,  90.174,  93.359,  97.757
2012-07-18,  89.931,  93.109,  97.496
2012-07-19,  89.739,  93.057,  97.599
2012-07-20,  90.121,  93.377,  97.854
2012-07-23,  90.520,  93.942,  98.608
2012-07-24,  90.775,  94.276,  99.034
2012-07-25,  90.519,  94.069,  98.881
2012-07-26,  89.702,  93.374,  98.317
2012-07-27,  89.337,  92.948,  97.819
2012-07-30,  89.548,  93.067,  97.834
2012-07-31,  89.286,  92.856,  97.680
2012-08-01,  89.405,  92.904,  97.648
2012-08-02,  90.052,  93.440,  98.064
2012-08-03,  89.077,  92.620,  97.409
2012-08-06,  88.924,  92.449,  97.216
2012-08-07,  88.937,  92.528,  97.371
2012-08-08,  89.001,  92.555,  97.358
2012-08-09,  89.242,  92.619,  97.224
2012-08-10,  89.059,  92.527,  97.231
2012-08-13,  89.021,  92.610,  97.451
2012-08-14,  89.077,  92.629,  97.430
2012-08-15,  89.142,  92.698,  97.503
2012-08-16,  88.954,  92.588,  97.480
2012-08-17,  89.164,  92.724,  97.535
2012-08-20,  89.070,  92.640,  97.460
2012-08-21,  88.578,  92.320,  97.332
2012-08-22,  88.722,  92.451,  97.448
2012-08-23,  88.224,  92.122,  97.308
2012-08-24,  88.426,  92.294,  97.447
2012-08-27,  88.424,  92.329,  97.525
2012-08-28,  88.166,  92.219,  97.582
2012-08-29,  88.307,  92.398,  97.805
2012-08-30,  88.586,  92.639,  98.006
2012-08-31,  88.084,  92.183,  97.599
2012-09-03,   0.000,   0.000,   0.000
2012-09-04,  88.157,  92.173,  97.494
2012-09-05,  88.170,  92.142,  97.412
2012-09-06,  87.969,  91.913,  97.149
2012-09-07,  87.156,  91.364,  96.898
2012-09-10,  87.135,  91.327,  96.841
2012-09-11,  86.727,  91.076,  96.767
2012-09-12,  86.712,  91.066,  96.764
2012-09-13,  86.597,  90.982,  96.714
2012-09-14,  85.909,  90.161,  95.735
2012-09-17,  86.081,  90.301,  95.840
2012-09-18,  86.316,  90.520,  96.042
2012-09-19,  86.252,  90.482,  96.033
2012-09-20,  86.650,  90.780,  96.219
2012-09-21,  86.437,  90.551,  95.970
2012-09-24,  86.762,  90.842,  96.225
2012-09-25,  86.557,  90.624,  95.990
2012-09-26,  87.064,  91.018,  96.260
2012-09-27,  86.817,  90.769,  96.006
2012-09-28,  87.047,  90.848,  95.914
2012-10-01,  86.919,  90.715,  95.773
2012-10-02,  86.788,  90.658,  95.800
2012-10-03,  87.210,  90.885,  95.809
2012-10-04,  86.749,  90.506,  95.520
2012-10-05,  86.459,  90.298,  95.402
2012-10-08,   0.000,   0.000,   0.000
2012-10-09,  87.073,  90.883,  95.959
2012-10-10,  87.016,  90.896,  96.051
2012-10-11,  86.916,  90.757,  95.867
2012-10-12,  86.861,  90.696,  95.799
2012-10-15,  86.878,  90.654,  95.690
2012-10-16,  86.841,  90.571,  95.555
2012-10-17,  86.332,  90.245,  95.433
2012-10-18,  86.525,  90.395,  95.535
2012-10-19,  87.171,  90.824,  95.723
2012-10-22,  87.174,  90.804,  95.677
2012-10-23,  87.481,  91.106,  95.976
2012-10-24,  87.518,  91.140,  96.007
2012-10-25,  87.453,  91.033,  95.850
2012-10-26,  87.578,  91.154,  95.969
2012-10-29,   0.000,   0.000,   0.000
2012-10-30,   0.000,   0.000,   0.000
2012-10-31,  87.555,  91.174,  96.037
2012-11-01,  87.564,  91.135,  95.944
2012-11-02,  87.913,  91.293,  95.888
2012-11-05,  88.050,  91.490,  96.155
2012-11-06,  87.893,  91.303,  95.932
2012-11-07,  88.088,  91.463,  96.055
2012-11-08,  88.150,  91.549,  96.169
2012-11-09,  88.287,  91.699,  96.334
2012-11-12,   0.000,   0.000,   0.000
2012-11-13,  88.305,  91.747,  96.416
2012-11-14,  88.404,  91.805,  96.429
2012-11-15,  88.472,  91.894,  96.543
2012-11-16,  88.699,  92.020,  96.556
2012-11-19,  88.194,  91.577,  96.178
2012-11-20,  88.278,  91.567,  96.063
2012-11-21,  88.403,  91.675,  96.154
2012-11-22,   0.000,   0.000,   0.000
2012-11-23,  87.770,  91.274,  96.009
2012-11-26,  87.779,  91.291,  96.036
2012-11-27,  87.835,  91.273,  95.933
2012-11-28,  87.802,  91.343,  96.118
2012-11-29,  87.760,  91.222,  95.909
2012-11-30,  87.692,  91.115,  95.757
2012-12-03,  87.452,  91.021,  95.826
2012-12-04,  87.346,  90.988,  95.875
2012-12-05,  87.401,  90.955,  95.742
2012-12-06,  87.677,  91.075,  95.689
2012-12-07,  87.726,  91.055,  95.592
2012-12-10,  87.683,  90.975,  95.469
2012-12-11,  87.500,  90.853,  95.414
2012-12-12,  87.424,  90.783,  95.351
2012-12-13,  87.363,  90.789,  95.431
2012-12-14,  87.237,  90.729,  95.446
2012-12-17,  87.084,  90.633,  95.413
2012-12-18,  86.984,  90.530,  95.306
2012-12-19,  86.977,  90.504,  95.256
2012-12-20,  87.110,  90.614,  95.343
2012-12-21,  87.463,  90.973,  95.712
2012-12-24,  87.508,  91.048,  95.821
2012-12-25,   0.000,   0.000,   0.000
2012-12-26,  87.587,  91.073,  95.787
2012-12-27,  87.672,  91.116,  95.782
2012-12-28,  87.667,  91.055,  95.657
2012-12-31,  87.793,  91.096,  95.604
2013-01-01,   0.000,   0.000,   0.000
2013-01-02,  87.545,  90.707,  95.058
2013-01-03,  87.785,  90.822,  95.040
2013-01-04,  88.223,  91.114,  95.179
2013-01-07,  87.987,  90.998,  95.189
2013-01-08,  88.079,  91.069,  95.239
2013-01-09,  88.127,  91.020,  95.087
2013-01-10,  87.686,  90.655,  94.797
2013-01-11,  87.459,  90.547,  94.819
2013-01-14,  87.478,  90.505,  94.710
2013-01-15,  87.486,  90.531,  94.754
2013-01-16,  87.664,  90.607,  94.722
2013-01-17,  87.682,  90.550,  94.585
2013-01-18,  88.196,  90.879,  94.719
2013-01-21,   0.000,   0.000,   0.000
2013-01-22,  87.964,  90.799,  94.800
2013-01-23,  88.091,  90.847,  94.764
2013-01-24,  88.300,  90.920,  94.692
2013-01-25,  88.388,  91.096,  94.964
2013-01-28,  88.389,  91.245,  95.274
2013-01-29,  88.122,  90.951,  94.946
2013-01-30,  87.943,  90.894,  95.020
2013-01-31,  87.765,  90.809,  95.034
2013-02-01,  87.704,  90.703,  94.879
2013-02-04,  88.090,  90.987,  95.057
2013-02-05,  88.143,  90.890,  94.799
2013-02-06,  88.259,  91.027,  94.959
2013-02-07,  88.674,  91.300,  95.085
2013-02-08,  88.659,  91.315,  95.132
2013-02-11,  88.846,  91.454,  95.221
2013-02-12,  88.615,  91.287,  95.121
2013-02-13,  88.676,  91.280,  95.041
2013-02-14,  88.924,  91.375,  94.974
2013-02-15,  89.099,  91.464,  94.972
2013-02-18,   0.000,   0.000,   0.000
2013-02-19,  89.191,  91.516,  94.982
2013-02-20,  89.505,  91.676,  94.981
2013-02-21,  89.922,  92.046,  95.307
2013-02-22,  90.161,  92.126,  95.220
2013-02-25,  90.356,  92.203,  95.174
2013-02-26,  90.440,  92.430,  95.554
2013-02-27,  90.290,  92.239,  95.319
2013-02-28,  90.485,  92.300,  95.240
2013-03-01,  91.007,  92.622,  95.356
2013-03-04,  90.981,  92.636,  95.412
2013-03-05,  90.878,  92.501,  95.243
2013-03-06,   0.000,   0.000,   0.000
2013-03-07,  90.965,  92.550,  95.254
2013-03-08,  91.414,  92.628,  94.948
2013-03-11,  91.350,  92.538,  94.829
2013-03-12,  91.263,  92.388,  94.612
2013-03-13,  91.497,  92.473,  94.545
2013-03-14,  91.337,  92.472,  94.709
2013-03-15,  90.676,  92.132,  94.695
2013-03-18,  91.011,  92.341,  94.776
2013-03-19,  91.336,  92.528,  94.824
2013-03-20,  91.233,  92.416,  94.702
2013-03-21,  91.114,  92.335,  94.658
2013-03-22,  90.763,  92.209,  94.763
2013-03-25,  91.084,  92.311,  94.640
2013-03-26,  90.996,  92.235,  94.576
2013-03-27,  91.282,  92.449,  94.717
2013-03-28,  90.968,  92.258,  94.651
2013-03-29,  91.119,  92.305,  94.591
2013-04-01,  90.832,  92.172,  94.617
2013-04-02,  90.918,  92.146,  94.474
2013-04-03,  90.755,  92.107,  94.564
2013-04-04,  91.182,  92.393,  94.707
2013-04-05,  90.828,  92.108,  94.490
2013-04-08,  91.222,  92.235,  94.343
2013-04-09,  90.844,  91.971,  94.192
2013-04-10,  90.957,  91.963,  94.062
2013-04-11,  90.574,  91.701,  93.921
2013-04-12,  90.703,  91.801,  93.992
2013-04-15,  90.879,  91.949,  94.112
2013-04-16,  90.753,  91.848,  94.036
